customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5728,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),81.68715762618152,6286.763045014711,No
5729,Female,1,Yes,Yes,23,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),85.84438723507293,1057.7238606427072,No
5730,Male,0,No,No,48,No,No phone service,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,21.022770223382924,4239.698244195217,Yes
5731,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),50.25838188198493,5990.809924266296,No
5732,Male,0,Yes,Yes,46,No,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),23.803441418672158,7444.071535060386,No
5733,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),35.08402749109044,3228.0075232552585,Yes
5734,Female,1,Yes,Yes,12,No,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,80.78001529429649,7677.6398290153775,No
5735,Female,1,No,No,19,No,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),110.00823469678825,296.60346768821745,No
5736,Male,0,No,No,30,No,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),116.08205041900457,5310.854670463577,No
5737,Male,0,No,No,40,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),115.53157748334671,5085.049287326105,No
5738,Female,1,Yes,Yes,6,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),83.99518968722707,1201.496749387951,Yes
5739,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,74.42432913879841,498.73416902079543,No
5740,Female,0,No,No,49,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,23.31247514472091,6197.457769604168,No
5741,Male,0,No,Yes,32,Yes,No phone service,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.32910653749656,4566.832748444187,No
5742,Female,0,No,No,65,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),46.849008741137915,6198.399827396335,No
5743,Female,1,Yes,Yes,59,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),19.174864763358293,1500.9135072547779,No
5744,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),64.31588390550151,3125.891090433398,No
5745,Female,0,Yes,No,2,No,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,18.743346353657408,1381.037699136201,No
5746,Male,1,No,Yes,41,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,88.59446743224036,4849.778254279056,No
5747,Male,0,Yes,Yes,29,No,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No,One year,No,Mailed check,18.246475100461865,4605.814347040249,No
5748,Female,0,Yes,Yes,23,No,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),35.91509523447111,2045.032023045486,No
5749,Male,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,89.66352160857176,1671.6139761399268,Yes
5750,Male,0,No,No,26,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,58.61187030999116,3895.739344331883,No
5751,Female,0,No,Yes,66,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,59.61608253449754,6907.122195741511,No
5752,Female,0,No,Yes,64,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.52724406582492,5003.800153552488,No
5753,Female,1,Yes,No,51,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,61.32067448097318,7725.1418559762,No
5754,Female,1,Yes,Yes,72,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,95.76463726688306,7979.850770117101,No
5755,Male,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,63.2035870545731,3895.593511527995,No
5756,Male,1,Yes,No,39,No,No phone service,DSL,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,27.161435482740774,5495.06525043908,No
5757,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,One year,No,Credit card (automatic),117.20095664578088,5290.776766626515,No
5758,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,65.19587187504723,1979.038283089234,Yes
5759,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,107.1422966452292,7727.833440684336,No
5760,Male,1,Yes,No,8,No,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.46455224080386,214.92442074259543,No
5761,Female,0,Yes,No,12,No,No phone service,No,No internet service,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),84.66794320355419,6646.459692889756,No
5762,Male,1,Yes,No,39,Yes,No,No,No,No,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.41827736395787,7881.6171488174305,Yes
5763,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,28.67354622842101,4492.7524546482655,No
5764,Male,1,No,No,45,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,116.20269899454352,3859.7965577103473,Yes
5765,Male,1,Yes,No,53,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,98.87250578510388,4256.380228120894,No
5766,Male,1,Yes,No,37,No,No,No,No,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),103.3663792466381,3860.321533993628,No
5767,Female,0,Yes,No,52,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),46.513529624774094,2905.011477681161,No
5768,Male,0,No,No,32,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,44.78955093592935,5873.597253333283,Yes
5769,Male,0,Yes,Yes,50,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),45.5522009496524,2560.5322288697753,Yes
5770,Female,1,No,Yes,9,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.5840623997997,836.7474400357761,No
5771,Female,1,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.89314141796707,2178.393361647853,No
5772,Male,0,No,No,21,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),117.27284720198746,458.462456454103,No
5773,Male,1,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.74707218795813,4370.699051197401,No
5774,Female,0,No,Yes,41,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.08147822775609,5246.058588581579,No
5775,Female,0,Yes,Yes,69,No,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),81.80214845171163,3732.2690395268082,No
5776,Female,1,No,No,52,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.502274766733223,2208.165982267252,Yes
5777,Female,1,Yes,Yes,1,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),29.53905028910146,6340.613178862843,No
5778,Male,0,No,Yes,26,No,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),91.26112518546772,4757.532626947069,No
5779,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),63.97908655099973,4425.78845866042,No
5780,Female,0,Yes,No,44,No,No,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,40.0004784544367,7830.163732473878,Yes
5781,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,19.625991078762997,4009.5982553495937,No
5782,Female,0,Yes,No,40,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,35.673053331710285,1688.6204943233765,Yes
5783,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),54.5073295932527,4551.940089059871,No
5784,Female,0,No,No,25,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),71.80467887917396,5757.307366598354,No
5785,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,22.435330853070052,3668.58694395096,No
5786,Female,1,Yes,No,68,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.14467780361864,1430.1583352156824,No
5787,Female,1,Yes,Yes,27,No,No,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,107.07543635622864,7180.76624816343,No
5788,Male,1,No,No,51,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),25.69584097199646,2586.1462869876273,Yes
5789,Female,1,No,No,24,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),68.09876712614977,1569.2185637302155,No
5790,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,31.063965744247174,181.50712970415566,No
5791,Female,1,No,No,30,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,98.8034516688886,4838.954627413519,No
5792,Female,0,No,Yes,1,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),27.736424345152788,4774.039341783648,Yes
5793,Female,0,No,Yes,51,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),82.41791458657099,213.36457855189343,Yes
5794,Male,1,No,Yes,50,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,113.1505638685548,7429.331954397538,No
5795,Male,1,Yes,Yes,28,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),98.34425672018833,71.79263644449546,No
5796,Female,1,Yes,Yes,30,No,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,38.05699968961163,509.77766244678844,No
5797,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,One year,No,Credit card (automatic),80.15512900184689,289.68567761121244,No
5798,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),49.19048280689424,7871.008763030675,Yes
5799,Male,1,Yes,No,18,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),118.19136603786872,954.5873083355746,No
5800,Male,0,Yes,No,48,No,Yes,No,No,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),96.95693009712406,2714.3128212590377,No
5801,Male,1,Yes,Yes,39,No,Yes,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),48.26211207173665,3773.6149024532106,No
5802,Female,1,No,Yes,67,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.24909789712336,4843.217135459649,No
5803,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.03109506782879,3634.200049260265,No
5804,Male,1,No,No,20,No,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),117.36086733196667,4378.5934959518945,No
5805,Female,1,No,Yes,59,No,No phone service,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,48.392161375153655,665.0491899670706,No
5806,Male,1,No,Yes,19,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.56871994970285,5826.321438008464,Yes
5807,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.689854689351566,1755.8787467753925,Yes
5808,Female,1,Yes,Yes,1,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.67642637691335,7865.009764287528,No
5809,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,94.44161493789468,7203.141692956208,No
5810,Male,1,Yes,Yes,54,No,Yes,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),107.00721372667078,1501.915316084203,No
5811,Female,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,117.85181517109362,1026.440904634659,Yes
5812,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,42.89757515188452,5638.243029085579,No
5813,Female,0,Yes,No,51,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),95.38988271709769,5850.123260594129,Yes
5814,Male,1,No,No,22,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,38.34792396694961,1192.8324400730373,No
5815,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,62.58857470508106,69.77471415137941,No
5816,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),30.342202127343175,3351.9159723915673,Yes
5817,Male,1,No,No,63,No,No phone service,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,54.9788669786924,4825.121528894011,No
5818,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Electronic check,46.81578851342642,7068.578539393562,No
5819,Female,1,No,No,2,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,62.10429749254346,4863.303314008756,No
5820,Male,1,Yes,Yes,12,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,87.22034452080273,6288.578492312408,No
5821,Female,1,No,No,40,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,60.42061911842466,5570.0516775017495,No
5822,Male,1,Yes,Yes,20,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),91.13532862855412,2545.3752502231364,Yes
5823,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),95.99970373086461,3427.3927575841053,No
5824,Male,1,Yes,No,24,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,115.17160620712593,7088.946075125246,No
5825,Female,1,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,83.78920956016118,7323.520507964311,Yes
5826,Male,1,Yes,Yes,9,No,Yes,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.16838900468597,110.65642691860535,Yes
5827,Male,0,Yes,Yes,53,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.791953085704066,5513.969199877936,No
5828,Female,1,No,Yes,44,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,62.854532166443676,485.60678080043795,No
5829,Male,1,Yes,No,42,No,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),24.464411316700968,1711.0153301076286,No
